0.021825252	0.025952276	0.0425956	0.023215866	-0.023064997	-0.016095793	0.06056413	0.05571999	0.012719905	-0.048538357	-0.031504747	0.020943765	0.029074458	0.03279799	0.0079657985	0.030672492
0.01022555	0.08043777	0.08463917	0.04535649	-0.073984616	-0.0038436214	0.06719683	0.003932158	-0.059123788	-0.026701609	-0.0025090955	0.0062916586	0.086737186	0.03585049	-0.024596764	-0.003002831
0.03894012	0.07481415	0.008159403	0.074400626	-0.121751495	-0.05665848	0.038728155	-0.019528659	0.041121107	-0.048856147	0.016872955	0.038262397	0.03307912	-0.054685935	0.022216767	0.007880036
0.04077668	0.04794452	0.07562583	0.07946449	-0.084114164	-0.019298457	0.0052499054	0.017992668	-0.009611269	-0.10926299	-0.0001057383	0.080826804	-0.031255845	-0.015837472	-0.041835364	-0.05784892
0.057729788	-0.0028633168	-0.018105455	0.08968243	-0.053924587	-0.018469026	0.008473563	0.068736	-0.008702749	-0.08312124	-0.0027175327	0.049039327	0.032011736	0.014117254	-0.058085125	-0.036158476
-0.022388583	0.08887149	0.10338806	0.0792057	-0.050112437	0.033770673	0.039712034	0.01128167	-0.010538441	-0.04215098	0.00872265	0.10003011	-0.0019453514	0.015928345	0.029809553	-0.06096601
0.025540587	0.028601695	0.067192234	-0.011653788	-0.06305128	-0.016463429	-0.005221461	-0.001276013	0.051705055	-0.066899896	0.046457272	-0.043250572	0.026274856	0.0009255422	-0.08666492	0.0035779304
0.02081196	0.07699277	0.05703455	0.07621347	-0.029308192	0.04308537	-0.007902714	0.01795277	0.013582227	-0.05017573	0.03871517	0.04374776	-0.0021427746	0.006393721	-0.05938438	-0.0066060363
0.027572472	0.0388159	0.046056964	0.025051832	-0.02566034	0.011647771	-0.0066561145	0.03932384	0.06553504	-0.019395292	-0.007888095	0.052686643	0.013961712	-0.015562994	0.03335385	-0.051758427
0.025326006	0.009515213	0.12147297	0.01937776	-0.05053741	-0.056854166	-0.03942988	0.044286214	-0.019897174	0.040290616	-0.0054871524	0.0062117246	0.028658122	-0.018449686	0.03420322	0.041863535
0.0207574	0.037021212	0.057784945	0.06234661	-0.06579861	-0.012153987	-0.001808666	0.0041793124	-0.11823034	0.025541529	-0.0106985	-0.018658409	0.038655557	0.050880425	-0.0045386204	0.044776276
0.061837558	0.07021633	0.02983699	-0.06883502	0.0008866504	0.04595395	0.007283836	0.019974463	-0.100579806	-0.078313045	-0.03702736	0.020936381	0.012785716	0.07598958	-0.008484299	-0.042763006
-0.019576743	0.11967613	0.036642104	0.04296134	-0.08316811	-0.024429224	-0.024830608	0.008713767	0.06775614	-0.12577738	0.02397194	0.016999617	0.065109916	0.05488584	-0.046238057	0.032425012
0.0057834224	0.041400816	0.12103958	0.020525353	0.033502385	0.05750334	-0.004906454	0.061798654	0.041432988	-0.047110848	0.042980295	0.01924002	-0.016063778	0.09757578	-0.08009065	-0.0027106674
0.023771519	0.005755382	0.040195584	0.04415379	-0.022243613	0.0023086185	-0.0086348755	0.028293332	0.014593215	-0.028870557	0.016870521	-0.052209828	-0.028614607	-0.07226161	0.018729422	0.026302658
0.09766734	0.082782246	0.066781655	0.061860435	0.006807511	-0.010996516	0.06681325	-0.00023322587	-0.04776642	-0.05977648	-0.09173497	0.048380546	0.049531583	-0.02125102	-0.091467574	0.08132764
0.0029217382	0.14513257	-0.009110355	0.08315304	-0.09380925	-0.013955376	0.0062647914	0.052454192	-0.044075947	-0.061216448	-0.0020592818	-0.012004437	0.049760297	-0.034288313	-0.09647007	-0.04287678
0.0093519725	0.05715752	0.14989811	-0.03616058	0.03465752	0.047432024	0.03377362	0.027768036	-0.010724221	0.0071296864	0.047875103	-0.0044527524	0.04761845	0.09698556	0.023136036	-0.034927174
-0.07161081	-0.021439541	0.007671113	0.06840632	-0.04304167	-0.008584188	-0.07772965	0.04987854	0.0023883705	-0.054635886	-0.053862933	-0.015078253	0.061027702	0.045291863	0.008623204	-0.043179013
0.071995474	0.046489622	0.05339698	-0.04912656	-0.056867953	0.036449827	-0.027545368	0.03250896	0.011128698	-0.05353387	0.032929625	0.03360564	-0.007985987	-0.05840308	-0.051244423	0.004837804
-0.018596727	-0.096548766	0.035951123	0.025024056	-0.063596286	0.0017751785	0.12700713	0.008977225	0.0017171035	0.08797266	0.06414536	0.06915451	0.043127075	0.077963084	0.037367065	-0.083502315
0.021017972	0.0040100445	0.04577298	0.024752807	0.09958609	0.0077269212	0.06390973	0.009181685	0.102851436	-0.07828331	0.002732039	-0.00605714	-0.02592946	0.036702283	-0.03501298	-0.09201755
-0.03773615	-0.110562816	0.09972678	-0.020232791	-0.08453939	-0.12194568	0.010303683	0.0028206822	0.0042514484	-0.026041796	0.054258298	-0.020232817	0.07003463	-0.08749141	0.023797557	0.06417617
-0.093088	-0.009705792	0.057372853	-0.018759586	0.04763011	0.0009282461	0.089797616	-0.022797875	-0.038515016	0.07112806	0.10483115	0.0702543	0.021109799	0.02289169	-0.031302106	0.06109917
0.005650291	-0.06053891	0.01612499	0.075491376	-0.04072344	-0.005900069	0.036577445	0.081468984	0.008671545	0.046554912	0.03094867	0.10382408	0.0053866548	-0.0082104085	0.0828816	-0.17633279
0.047124654	-0.04058625	0.0081861885	-0.012931664	0.008832681	0.033439547	0.08748379	0.03094687	-0.028479092	-0.13530885	-0.013293135	-0.03228081	-0.022075199	0.0069856583	-0.06515087	0.024500335
-0.051550098	0.112850115	0.025445696	0.014848315	-0.12267152	-0.0130184945	0.03630872	-0.004925464	0.070346005	-0.07043252	0.03799627	0.16067395	0.004038735	-0.021171803	0.02612755	-0.047980916
0.04841101	0.04166403	0.0054424456	0.09980199	-0.10255876	0.013380979	0.10421078	-0.075203575	0.04050321	-0.03237441	-0.030301202	0.039682813	-0.1151715	0.022234598	0.055097796	-0.14629942
0.010754062	0.046607357	0.020124212	-0.011707291	-0.07036244	-0.057369664	0.014492947	0.018867249	-0.07586548	-0.082208544	-0.07094448	-0.0006225267	0.020461153	0.035360586	-0.104932554	-0.13104942
0.021471094	0.039849337	0.038597036	0.035452098	-0.070607394	0.03327451	-0.037466537	0.04537933	0.030189611	-0.17061017	0.050341193	0.067593895	-0.02766114	0.05594909	0.008084455	-0.024497246
0.030106364	0.1025667	0.055232186	0.012262635	0.015966445	0.051815405	0.015742293	0.033058472	0.066246875	-0.11867463	0.012992587	0.12108827	0.05793687	0.08742756	-0.041249692	-0.009682445
0.00093343924	0.03459479	0.04318697	-0.014732402	-0.010414796	0.027004598	0.09197626	0.066505365	0.03157458	-0.08930696	-0.050258104	-0.045088902	0.009818159	-0.055253018	-0.052684184	-0.061363485
-0.03702134	-0.040193517	0.11382025	0.010749425	0.038812082	-0.023762448	0.02153601	-0.045482997	0.021603853	0.0010794225	-0.021110779	0.07490821	-0.03592946	0.04243548	-0.029594157	-0.06053697
0.05083684	0.008650257	-0.036295682	0.077926986	-0.08853788	0.009213286	0.013993791	0.026192185	0.0241158	0.013413446	0.0445304	-0.0029823387	-0.07558821	0.06995419	-0.00015600931	0.00888858
0.020776097	-0.044822954	0.10069474	-0.03406658	-0.04967856	-0.06886719	0.064025365	-0.01694762	-0.04792826	-0.11685953	0.032424975	0.057455312	-0.013589283	0.031306956	0.021473594	-0.044467397
-0.020269316	-0.05010758	-0.04641375	0.05090955	-0.06938107	-0.038603533	-0.041270867	0.061873347	0.017778343	-0.042651977	0.04493202	-0.007649984	0.040087976	0.010702515	-0.08042176	-0.0925194
-0.04121129	-0.07592167	-0.041735385	0.0011299738	-0.06773707	0.0039660595	0.040119253	-0.026700016	-0.10532757	0.017791327	0.0008006642	0.10112913	0.074434236	-0.018824466	-0.0038063189	-0.004825456
0.025325699	-0.032614358	0.024460498	-0.008644219	0.0031873763	0.11588325	0.039867222	-0.042975497	0.034851175	-0.10221932	0.073273815	0.034198504	0.10170937	0.032587085	0.028824063	0.07563078
0.036812473	0.020261109	-0.11547742	0.05107044	-0.03671442	-0.019198893	0.006241611	0.08121533	0.00018581726	-0.0061285147	-0.11623468	0.123025514	0.01587174	-0.08850297	-0.025553029	0.0583298
0.0677638	0.029415587	-0.027712658	0.038602054	-0.013728745	0.013200356	0.1045441	0.025647227	0.00918623	-0.054378174	-0.035806637	0.0943146	-0.012139754	0.014863799	0.0713935	0.066679895
-0.08824598	0.05944499	-0.084544376	0.07957856	-0.032261085	-0.017792568	0.058762122	-0.04142128	-0.012791454	0.011444761	-0.024155036	-0.009266173	-0.011074487	0.11754385	-0.029069787	-0.019121425
